Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,LWMelt-04,,"Luxury Wax Melts in Gift Boxes",5055796549955,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Coffee Trader",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Coffee Trader</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Coffee Trader featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/FSO24ubRu_0QVH-1p-JGwopqsJMouLcGZ9jKhoiB-1c/bG9jYWw6Ly9tZWRpYS9ITi84RC82MFIzMEMxRzZNUks4REhOLzhmM2FhMWU1LmpwZWc, https://media.aiku.io/JJq9NhqAnBLlWNFlj3TAn1rLA6zh6MhW4mPzOCSHSnU/bG9jYWw6Ly9tZWRpYS9ITS84RC82MFIzMEMxRzZNUks4REhNLzQxOWJhMzUyLmpwZWc, https://media.aiku.io/cN0KZ2bR8PJmuJr5Al2g5P8EO01VHANevmunVj-th_k/bG9jYWw6Ly9tZWRpYS9IUC84RC82MFIzMEMxRzZNUks4REhQLzI3YjIyZWUxLmpwZWc, https://media.aiku.io/kw6Q5bMIz636Bl9WtOdE39ULJyLoRp7vlQ2hX_c8vCw/bG9jYWw6Ly9tZWRpYS9IUS84RC82MFIzMEMxRzZNUks4REhRL2FmOTJhZDhiLmpwZWc, https://media.aiku.io/9DvMN3LD5t_nlaHMFzQ_KHxTHtsbLbNzZUYh89VI7ew/bG9jYWw6Ly9tZWRpYS9IUi84RC82MFIzMEMxRzZNUks4REhSLzg4NTJkYTcxLmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-11-20 20:35:31+00","2025-11-20 14:59:22+00",,"2025-09-11 07:09:11+00",258
Active,LWMelt-05,,"Luxury Wax Melts in Gift Boxes",5055796551286,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Ylang Ylang",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Ylang Ylang</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Ylang Ylang featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/FWv74NFcXh-RH-2eDT-zLrV0XffE12SqYMJlhgAp71M/bG9jYWw6Ly9tZWRpYS9TSy84RC82MFIzMEMxRzZNUks4RFNLL2YwNTE0MDhkLmpwZWc, https://media.aiku.io/jvcVlK8uB2CaCanMGKNC1EiJfF23qZeqSMA230I3Kow/bG9jYWw6Ly9tZWRpYS9IUy84RC82MFIzMEMxRzZNUks4REhTL2JkNDU4Y2ZhLmpwZWc, https://media.aiku.io/t_6G-hp4yL1cyPYBqlhmutKlG-PRdkrq5cQpvDkvIwE/bG9jYWw6Ly9tZWRpYS9TRy84RC82MFIzMEMxRzZNUks4RFNHLzE4M2ZiNDMyLmpwZWc, https://media.aiku.io/SX6HSBkdaZtkr4vNMJ-FZIqguQEJZMihmQdnHzBSVrA/bG9jYWw6Ly9tZWRpYS9TSC84RC82MFIzMEMxRzZNUks4RFNIL2VhMjRhYzM3LmpwZWc, https://media.aiku.io/ypYCoEmGs9AuXXLKJSz6LziBPK8iC-0kFVUlVf_hN4s/bG9jYWw6Ly9tZWRpYS9TSi84RC82MFIzMEMxRzZNUks4RFNKLzAzNDkxODRmLmpwZWc, https://media.aiku.io/0aeZqcHMNoQYV-wQSw08adOi5fDOPIMJCYE_OWA-rK0/bG9jYWw6Ly9tZWRpYS9TTS84RC82MFIzMEMxRzZNUks4RFNNL2NkZGE0Mjk0LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-01 14:56:24+00","2025-12-01 14:56:24+00",,"2025-09-11 07:09:15+00",233
Active,LWMelt-06,,"Luxury Wax Melts in Gift Boxes",5055796556564,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Liquorice",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Liquorice</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Liquorice featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/ENma4_Bqcyb8xlObR0S0XWSn4S1oyEUdm1gPPodocpE/bG9jYWw6Ly9tZWRpYS9TTi84RC82MFIzMEMxRzZNUks4RFNOLzQ1YWY5NTNhLmpwZWc, https://media.aiku.io/CuBQS_98K-5OIqNdBdFv_fh17mhtNCC3nTYJZhWXalo/bG9jYWw6Ly9tZWRpYS9TUC84RC82MFIzMEMxRzZNUks4RFNQL2M0ZWFlZDY2LmpwZWc","2025-11-20 20:35:31+00","2025-10-17 11:47:02+00",,"2025-09-11 07:09:18+00",47
Active,LWMelt-07,,"Luxury Wax Melts in Gift Boxes",5055796556571,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Nagchampa",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Nagchampa</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Nagchampa featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/j0HhuyCRkOLA40VSbH2JaqTrr0DAgtKc_GTN074NcX0/bG9jYWw6Ly9tZWRpYS9TUi84RC82MFIzMEMxRzZNUks4RFNSL2M3Yjc3YWJkLmpwZWc, https://media.aiku.io/qLIGaiErJvlmfkQeGfAvXuOwHYTEu60MgEwwZFppwgg/bG9jYWw6Ly9tZWRpYS9TUS84RC82MFIzMEMxRzZNUks4RFNRLzhjNzdlODQ5LmpwZWc, https://media.aiku.io/YkNg0pg1kNwVVGW64tpv8fB4jswFpRjIVZBojpJDii8/bG9jYWw6Ly9tZWRpYS9TUy84RC82MFIzMEMxRzZNUks4RFNTL2RjYmMzZWFkLmpwZWc, https://media.aiku.io/O2tx4sDcHI9iCIW9yoLU4SetgPQaCwu26NokWT5mSUE/bG9jYWw6Ly9tZWRpYS8xRy84RS82MFIzMEMxRzZNUks4RTFHLzdmNjY3NDdkLmpwZWc, https://media.aiku.io/kFj4zdhhkQvK6Ex9-OvDdd6O_4iHNLOP27fOSZEtrcE/bG9jYWw6Ly9tZWRpYS8xSC84RS82MFIzMEMxRzZNUks4RTFILzAwOTM2MDQzLmpwZWc, https://media.aiku.io/vH5dIU5sHQ691cji0LuIpd8UOqZaVtaVnei0Au1YlVc/bG9jYWw6Ly9tZWRpYS8xSi84RS82MFIzMEMxRzZNUks4RTFKLzE5MjZmNGIyLmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-03 14:27:18+00","2025-12-03 14:27:18+00",,"2025-09-11 07:09:21+00",411
Active,LWMelt-08,,"Luxury Wax Melts in Gift Boxes",5055796556588,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Dragon's Blood",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Dragon&apos;s Blood</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Dragon&apos;s Blood featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/mBWJGflcFUiA83D0P16RiEjiy83JjK5Evy3xrm2JJlg/bG9jYWw6Ly9tZWRpYS8xTS84RS82MFIzMEMxRzZNUks4RTFNLzk5OTEyMmFlLmpwZWc, https://media.aiku.io/jKxzAxefPdUfkZE-ei3Vf4UORPWkDOM1NK0jcgf1Zx4/bG9jYWw6Ly9tZWRpYS8xSy84RS82MFIzMEMxRzZNUks4RTFLLzI2M2VlMTRjLmpwZWc, https://media.aiku.io/nms22vLg-pVoloD1WCnH4wvIJ8EOX-clmXghw0QASjc/bG9jYWw6Ly9tZWRpYS8xTi84RS82MFIzMEMxRzZNUks4RTFOLzVlNGU4ZTMxLmpwZWc, https://media.aiku.io/3FvAosa5Gjsz1Y6jaD8NkH-OvQYsreHIHNhbV3aez6o/bG9jYWw6Ly9tZWRpYS8xUC84RS82MFIzMEMxRzZNUks4RTFQLzllMWUwMjVlLmpwZWc, https://media.aiku.io/XQRXFZmNRNDRbhxIuMnWUHERxIrF7yufGnCLelWV9Gg/bG9jYWw6Ly9tZWRpYS8xUS84RS82MFIzMEMxRzZNUks4RTFRLzU2ZjM4YjY2LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-11-24 15:23:05+00","2025-11-24 15:23:05+00",,"2025-09-11 07:09:25+00",285
Active,LWMelt-10,,"Luxury Wax Melts in Gift Boxes",5055796556601,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Vanilla Nutmeg",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Vanilla Nutmeg</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Vanilla Nutmeg featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/_OTTGZMmBhgJULj7vvoCs95jkJtfKoB6oDjm1lL0G6E/bG9jYWw6Ly9tZWRpYS85Ti84RS82MFIzMEMxRzZNUks4RTlOLzQwMTZlM2NlLmpwZWc, https://media.aiku.io/QJKkosfuHUqX7Au2X3Mi7krPL9fC0WzRBq7AYK0s-uU/bG9jYWw6Ly9tZWRpYS85TS84RS82MFIzMEMxRzZNUks4RTlNL2Y3MmZkNDRhLmpwZWc, https://media.aiku.io/BiKO0qdp43Hj8jpKGAK2tOBeRqoiWAK8uYJxpSChHpI/bG9jYWw6Ly9tZWRpYS85UC84RS82MFIzMEMxRzZNUks4RTlQLzZmNDQwZTE2LmpwZWc, https://media.aiku.io/Ry0H2DHJgaWdqSrpax6FGKXGh24-zfJ9HBae7wQILZE/bG9jYWw6Ly9tZWRpYS85US84RS82MFIzMEMxRzZNUks4RTlRLzg0OTEyODBhLmpwZWc, https://media.aiku.io/njujysWDo7jL08vOKYZyaepy421MHwqeRU0YAgxl1Hs/bG9jYWw6Ly9tZWRpYS85Ui84RS82MFIzMEMxRzZNUks4RTlSL2JjMTJmZWM5LmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-11-20 20:35:30+00","2025-11-20 14:59:16+00",,"2025-09-11 07:09:31+00",327
Active,LWMelt-11,,"Luxury Wax Melts in Gift Boxes",5055796556618,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Lemon Harvest",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Lemon Harvest</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Lemon Harvest featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/4E1MAEW-w5YCC01AT3yIN600118yH7RFNIQ3caXYiD0/bG9jYWw6Ly9tZWRpYS8xRy9BQy82MFIzMEMxRzZNUktBQzFHL2FlNDg2N2MyLmpwZWc, https://media.aiku.io/UK1WHGGkPjPJVpdvf4btBPNMncln7IWSTvysFYkDXmI/bG9jYWw6Ly9tZWRpYS85Uy84RS82MFIzMEMxRzZNUks4RTlTLzM1NmM4Y2EyLmpwZWc, https://media.aiku.io/w7H_LVmJmJ1SbFX5yZ4DGWBTz6omBEcAgsLxHAlMMR8/bG9jYWw6Ly9tZWRpYS8xSC9BQy82MFIzMEMxRzZNUktBQzFIL2E4NjU3MzMyLmpwZWc, https://media.aiku.io/XBL9_7twYzJkV3OwB643Q-7wpz1OSIsrRztTLE7HmD0/bG9jYWw6Ly9tZWRpYS8xSi9BQy82MFIzMEMxRzZNUktBQzFKLzE0OTc0OWVhLmpwZWc, https://media.aiku.io/IW_E_E1yKYxu7AsWsbrYQjZ1SBSjGJgWmZRRPljxnvM/bG9jYWw6Ly9tZWRpYS8xSy9BQy82MFIzMEMxRzZNUktBQzFLLzE4YjAyMzEyLmpwZWc, https://media.aiku.io/imoYthCCbyT-XYeBkwoNzyEHdg6bqrHoW6mKqUiSXsA/bG9jYWw6Ly9tZWRpYS8xTS9BQy82MFIzMEMxRzZNUktBQzFNLzlhMjQzODQyLmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-12-09 20:00:01+00","2025-09-19 13:15:37+00",,"2025-09-11 07:09:34+00",271
Active,LWMelt-12,,"Luxury Wax Melts in Gift Boxes",5055796556625,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Old Ginger",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Old Ginger</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Old Ginger featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/Lw2yqon2dKW-O6Atx5BiBRKLgkQiG1o5tZ75uZ89hZk/bG9jYWw6Ly9tZWRpYS8xUC9BQy82MFIzMEMxRzZNUktBQzFQL2VlY2M4NjY4LmpwZWc, https://media.aiku.io/Uh-TrdTaH2tBuCjlz2xH5_VMiLb0AjwC6f9kYtLaruY/bG9jYWw6Ly9tZWRpYS8xTi9BQy82MFIzMEMxRzZNUktBQzFOLzIwZDUyMzQzLmpwZWc, https://media.aiku.io/k5S_ZI_1V4bTye7wczmCz8l0U8UKf6s9uvJtcNnbd3s/bG9jYWw6Ly9tZWRpYS8xUS9BQy82MFIzMEMxRzZNUktBQzFRL2VmZjYzYTkwLmpwZWc, https://media.aiku.io/Mn1GN45OZTObwUenv_TE-vkKZiaz-_zp3lj_JbJNcOQ/bG9jYWw6Ly9tZWRpYS8xUi9BQy82MFIzMEMxRzZNUktBQzFSLzMxMjA0YjEzLmpwZWc, https://media.aiku.io/nreZJ_6HefL4lcGsD658SwmYSwvjXBp5j6hNu7LGN8c/bG9jYWw6Ly9tZWRpYS8xUy9BQy82MFIzMEMxRzZNUktBQzFTL2NiNzA4NjliLmpwZWc, https://media.aiku.io/CD_AwAE49l0IJnI3xiNBvSmBBzdGGSCqd4ZwjIjMDy0/bG9jYWw6Ly9tZWRpYS85Ry9BQy82MFIzMEMxRzZNUktBQzlHL2Q2MjZmNzcxLmpwZWc, https://media.aiku.io/sQW1SStAss-_wdXmnODb_qce--Fe3fHhmrxZTl_GRAk/bG9jYWw6Ly9tZWRpYS85Si84RC82MFIzMEMxRzZNUks4RDlKLzljNWYxZjNiLmpwZWc","2025-11-20 20:35:30+00","2025-09-03 15:46:40+00",,"2025-09-11 07:09:37+00",347
Active,LWMelt-13,,"Luxury Wax Melts in Gift Boxes",5055796559831,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  - Watermelon Fresh",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Watermelon Fresh</strong> featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Watermelon Fresh featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/rRBn-oFgeL73zf79YSI9swx2cxxNtjj4jep3uff8fZg/bG9jYWw6Ly9tZWRpYS8xSi9BRC82MFIzMEMxRzZNUktBRDFKLzAxYzkxNDJmLmpwZWc, https://media.aiku.io/UbDAyWY1vOjlVo4OvpKgysF99OVPr5SCXPMozXo3jPg/bG9jYWw6Ly9tZWRpYS85Si9BQy82MFIzMEMxRzZNUktBQzlKLzEwNjMxNjcxLmpwZWc, https://media.aiku.io/GBfdhZDMApC9A3B2uHOHmZv4F9jBip57sfSgbgnK910/bG9jYWw6Ly9tZWRpYS85Sy9BQy82MFIzMEMxRzZNUktBQzlLL2MyODllN2Y2LmpwZWc, https://media.aiku.io/loUbyBHft4jW_UMsNBlxwAkeRrx_XEWCW6MJqMQ5IZU/bG9jYWw6Ly9tZWRpYS8xRy9BRC82MFIzMEMxRzZNUktBRDFHLzI2ZDczY2Q1LmpwZWc, https://media.aiku.io/4OX0zrc3X54t34XKgRt4xZRb3hoePB_kok3J8M3CSsk/bG9jYWw6Ly9tZWRpYS8xSC9BRC82MFIzMEMxRzZNUktBRDFILzlhNmM5NzllLmpwZWc","2025-11-20 20:35:30+00",,,"2025-09-11 07:09:59+00",321
Active,LWMelt-14,,"Luxury Wax Melts in Gift Boxes",5055796559824,,3.79,1,Box,3.79,"Gift Set of 6 Wax Melts  -  Japanese Magnolia",6.6,0.11,0.114,"14x9.5x2.5 (cm)","Blend of Soy and Palm waxes","<p><strong>Fragrant Wax Melts - Japanese Magnolia </strong>featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.</p><p>Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.</p><p>Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.</p><ul><li>Approx. size of each wax melt is D: 4cm H:4cm</li><li>Each Wax Melt weights approx. 15g</li></ul>","Fragrant Wax Melts - Japanese Magnolia featured in a gifts box are made from a natural blend of Soy Waxes and finest fragrance oils. They are available in many amazing fragrances to choose from.Wax Melts contain no paraffin wax, so your home will smell of quality fragrance. Just add one wax melt to an oil burner to make your home smell wonderful.Each gift box contain 6 wax melt separated by cardboard dividers. You could pair it up with an Oil Burners as a gift set. They would make a perfect gift for all occasions.Approx. size of each wax melt is D: 4cm H:4cmEach Wax Melt weights approx. 15g",CHN,3404900000,0.0%,,Normal,"https://media.aiku.io/0fxpyc9nRraWR9isJKULzwtEWTmf1Ge5biVgpSn1bqY/bG9jYWw6Ly9tZWRpYS8xSy9BRC82MFIzMEMxRzZNUktBRDFLLzllYjllYjk3LmpwZWc, https://media.aiku.io/-HAhLpUvkTKR3d0zP_N-pkC6klX0wTiUt38GZ6aw69Y/bG9jYWw6Ly9tZWRpYS8xTS9BRC82MFIzMEMxRzZNUktBRDFNL2ZiMGRiNWVjLmpwZWc, https://media.aiku.io/sqFGF4dhSiGJ98PlGqWvOJ5GRJPsuSPdHxCGG8vmgZM/bG9jYWw6Ly9tZWRpYS8xTi9BRC82MFIzMEMxRzZNUktBRDFOLzZmMDJiOGRjLmpwZWc, https://media.aiku.io/IsGBlu7WAsQOrBW1MbqrCV33VImwBlDI9rf1_ktgI9o/bG9jYWw6Ly9tZWRpYS8xUC9BRC82MFIzMEMxRzZNUktBRDFQLzc1OTFkZjA5LmpwZWc, https://media.aiku.io/u3k18bQMomuPHO4JxMs1d_Tttb8DgFo4kTVWAx-PpfQ/bG9jYWw6Ly9tZWRpYS8xUS9BRC82MFIzMEMxRzZNUktBRDFRLzRkNTc2Yzc1LmpwZWc, https://media.aiku.io/Q5GJkK_0gRt7xGXTMoJxCvAAMBpUZ7NWznqk3k2U87Y/bG9jYWw6Ly9tZWRpYS8xUi9BRC82MFIzMEMxRzZNUktBRDFSL2FkNGY4ZTI5LmpwZWc","2025-12-03 14:27:17+00","2025-12-03 14:27:17+00",,"2025-09-11 07:10:02+00",131
